Key,schinese
toolheadStoneSledgehammerRH,工具头：石质大锤
toolheadStoneHammerRH,工具头：修理石锤
handlePrimitiveRH,基础手柄
handlePrimitiveRHDesc,一个脆弱的工具手柄，旨在完成基础工作。用绳索将工具头绑到它上面，可以获得较为原始的工具或武器
meleeToolRepairT0StoneHammerRH,修理石锤
meleeToolRepairT0StoneHammerRHDesc,一个原始的工具，用于修理和升级物块。不适合作为武器。\n可用原始维修工具修理


ScrapTools-JT,--------------------------------------------------------------------
meleeToolAxeT0ScrapAxeRH,废铁斧
meleeToolAxeT0ScrapAxeRHDesc,废铁斧可用于采伐木材。\n可用胶带修理\n可分解为铁
meleeToolPickT0ScrapPickaxeRH,废铁镐
meleeToolPickT0ScrapPickaxeRHDesc,废铁镐可用于破碎石头和收获矿物。\n可用胶带修理\n可分解为铁
meleeWpnBladeT0ScrapKnifeRH,废铁匕首
meleeWpnBladeT0ScrapKnifeRHDesc,废铁匕首可用于分解丧尸和动物尸体。\n普通攻击会造成1个出血，重攻击造成2个出血.\n可用胶带修理\n可分解为铁
meleeToolShovelT0ScrapShovelRH,废铁铲
meleeToolShovelT0ScrapShovelRHDesc,废铲可用于挖掘泥土、沙子或雪。\n可用胶带修理\n可分解为铁


SpawnFreeTerrain-JT,--------------------------------------------------------------------
spawnFreeTerrainRHSchematic,纯净地形设计图
terrDestroyedStoneSFRH,被摧毁的石头 [ffff00]纯净[-]
terrDirtSFRH,土块 [ffff00]纯净[-]
terrTopSoilSFRH,表土 [ffff00]纯净[-]
terrGravelSFRH,砾石 [ffff00]纯净[-]
terrAsphaltSFRH,沥青 [ffff00]纯净[-]
terrStoneSFRH,石头 [ffff00]纯净[-]
spawnFreeTerrainDesc,经过特殊处理的[ffff00]纯净[-]的地表材料，帮助你摆脱丧尸。\n[ff9999]注意：不会阻止尸潮和血月事件[-]
terrDesertGroundSFRH,沙漠地面 [ffff00]纯净[-]
terrBurntForestGroundSFRH,烧毁的森林地面 [ffff00]纯净[-]
terrForestGroundSFRH,森林地面 [ffff00]纯净[-]
terrSnowSFRH,雪地 [ffff00]纯净[-]


StartKit-JT,--------------------------------------------------------------------
qStarterItems,入门套件
qStarterItemsDesc,来自贾克斯的笔记\n其他人要么分散要么死了，现在只剩下你和我了，我不得不向北走。我给你留下了一些东西来帮助你找到我们。利用你的生存技巧，因为这是你在这个该死的世界中所拥有的一切。
starterkitName,欢迎来到《幽灵山庄》
starterkit,请先阅读此内容
starterkit_offer,在疫情爆发前一周，由于马卡辛制造的一种新型设计药物，幽灵山庄的医院遭到了毁灭性的轰炸。他们的塔楼是第一个被摧毁的目标，被马卡辛惹恼的亡命之徒Bikers MC围攻了他们的总部。\n\n政府曾召集军队来维持秩序，但失败了，一切都崩溃了。
starterkit_description,幽灵山庄陷落了
starterkit_subtitle,疫情开始
meleeWpnClubT0PlankRH,木板


Storage-JT,--------------------------------------------------------------------
cntHardenedChestSecureRH,加固箱子（储物）
cntHardenedChestSecureRHDesc,很坚固的箱子，适合存储物品。具备额外的空间。
cntHardenedChestInsecureRH,加固箱子
cntHardenedChestInsecureRHDesc,很坚固的箱子，适合存储物品。具备额外的空间。
cntGunSafeRH,枪支保险箱（存储）
cntGunSafeRHDesc,储物格：42
cntDeskSafeRH,桌面保险箱（储物）
cntDeskSafeRHDesc,储物格：42
cntWallSafeRH,壁挂式保险箱（储物）
cntWallSafeRHDesc,储物格：42
cntDeskSafeInsecureRH,办公桌保险箱
cntDeskSafeInsecureRHDesc,储物格：42
cntWallSafeInsecureRH,壁挂式保险箱
cntWallSafeInsecureRHDesc,储物格：42
cntSteelWallCabinetSecureRH,钢制壁挂式储藏柜
cntSteelWallCabinetSecureRHDesc,钢制壁挂式储藏柜
cntStorageGenericSignedRH,可写字的大号储物箱
cntStorageGenericSignedRHDesc,很坚固的箱子，适合存储物品。具备额外的空间。
cntStorageGenericSignedInsecureRH,可写字的大号储物箱
cntStorageGenericSignedInsecureRHDesc,很坚固的箱子，适合存储物品。具备额外的空间。
cntLargeStorageRHSchematic,大号储物箱设计图
armoredChestXLRH,大号装甲箱（存储）
armoredChestInsecureXLRH,大号装甲箱
armoredChestInsecureXLRHDesc,最大、最安全的方式来存放你的物品。
cntXLStorageRHSchematic,大号装甲箱设计图
cntFishTackleBoxRH,渔具收纳箱
cntFishTackleBoxRHDesc,打算去钓鱼？为什么不随身携带你的渔具收纳箱。把它放在捕鱼区附近。
cntSafeStorageRHSchematic,安全存储设计图
cntTrashPile01StorageT0RH,垃圾袋（T0 存储）
cntTrashPile01StorageT0RHDesc,可用于存放物品的垃圾袋。\n储物格：14
resourceTrashBagEmptyRH,肮脏的垃圾袋
resourceTrashBagEmptyRHDesc,垃圾袋，可以与其他垃圾袋组合，临时存放物品。\n储物格：7
cntCardboardStorageT1RH,纸板箱（T1 存储）
cntCardboardStorageT1RHDesc,必须把你的东西存放在某个地方。\n储物格：16
cntCardboardStorageT1RHSchematic,纸板存储设计图
cntSecureStorageChestStorageT1RH,木箱（T1 存储）
cntStorageChestStorageT1RH,木箱
cntSecureStorageChestStorageT1RHDesc,必须把你的东西存放在某个地方。\n储物格：21
cntStorageGenericStorageT2RH,储物盒（T2 存储）
cntStorageGenericStorageT2RHDesc,很坚固的箱子，适合存储物品。具备额外的空间。\n储物格：28
cntStorageGenericInsecureStorageT2RH,储物盒
cntStorageGenericInsecureStorageT2RHDesc,很坚固的箱子，适合存储物品。具备额外的空间。\n储物格：28
cntLootChestHeroSecureStorageT3RH,皮革行李箱（T3 存储）
cntLootChestHeroInsecureStorageT3RH,皮革行李箱
cntLootChestHeroSecureStorageT3RHDesc,如果想把你的物品存储到某个地方，它是个好选择。\n储物格：35
cntLootChestHeroStorageT4RH,加固箱（T4 存储）
cntLootChestHeroInsecureStorageT4RH,加固箱
cntLootChestHeroStorageT4RHDesc,如果想把你的物品存储到某个地方，它是个好选择。\n储物格：42
cntStorageGenericSignedStorageT5RH,可写字木箱（T5 存储）
cntStorageGenericSignedStorageT5RHDesc,一个非常大的可上锁的板条箱，可以在上面写字。\n储物格：54
cntStorageGenericSignedInsecureStorageT5RH,可写字木箱
cntHardenedChestSecureStorageT6RH,装甲箱（T6 存储）
cntHardenedChestInsecureStorageT6RH,装甲箱
cntHardenedChestSecureStorageT6RHDesc,存储物品的安全性很高。也有很多额外的空间。\n储物格：72
cntHardenedChestSecureStorageT7RH,大号装甲箱 （T7 存储）
cntHardenedChestInsecureStorageT7RH,大号装甲箱
cntHardenedChestSecureStorageT7RHDesc,存储物品的安全性很高。也有很多额外的空间。\n储物格：81
cntStorageGenericSignedStorageT8RH,可写字巨型箱子（T8 存储）
cntStorageGenericSignedStorageT8RHDesc,一个内部空间非常大的可上锁的板条箱，可以在上面写字。\n储物格：100
cntStorageGenericSignedInsecureStorageT8RH,可写字巨型箱子
cntWoodWritableCrateStorageT8RH,可写字巨型木箱（T8 存储）
cntWoodWritableCrateRHDesc,一个非常大的可上锁的板条箱，可以在上面写字，另外可以使用修理工具进行升级。\n储物格：100
cntWoodWritableCrateStorageT8RHDesc,一个非常大的可上锁的板条箱，可以在上面写字。\n储物格：100
cntWoodWritableCrateInsecureStorageT8RH,可写字巨型木箱
cntIronWritableCrateStorageT8RH,可写字巨型铁箱（T8 存储）
cntIronWritableCrateStorageT8RHDesc,一个非常大的可上锁的板条箱，可以在上面写字，另外可以使用修理工具进行升级。\n储物格：100
cntIronWritableCrateInsecureStorageT8RH,可写字巨型铁箱
cntSteelWritableCrateStorageT8RH,可写字巨型钢箱（T8 存储）
cntSteelWritableCrateStorageT8RHDesc,一个非常大的可上锁的板条箱，可以在上面写字。\n储物格：100
cntSteelWritableCrateInsecureStorageT8RH,可写字巨型钢箱


Toolheads-JT,--------------------------------------------------------------------
toolheadIronAxeRH,工具头：铁斧
toolheadIronPickaxeRH,工具头：铁镐
toolheadIronShovelRH,工具头：铁铲
toolheadIronSledgehammerRH,工具头：铁质大锤
handleSturdyRH,坚固的手柄
toolheadSteelAxeRH,工具头：钢斧
toolheadSteelPickaxeRH,工具头：钢镐
toolheadSteelShovelRH,工具头：钢铲
toolheadSteelSledgehammerRH,工具头：钢质大锤
toolheadSteelMacheteRH,工具头：砍刀
toolheadChromeAxeRH,工具头：铬斧
toolheadChromePickaxeRH,工具头：铬镐
toolheadChromeShovelRH,工具头：铬铲
toolheadAluminumAxeRH,工具头：铝斧
toolheadAluminumPickaxeRH,工具头：铝镐
toolheadAluminumShovelRH,工具头：铝铲
toolheadTungstenAxeRH,工具头：钨斧
toolheadTungstenPickaxeRH,工具头：钨镐
toolheadTungstenShovelRH,工具头：钨铲
toolheadChromeMacheteRH,工具头：铬砍刀
toolheadTungstenMacheteRH,工具头：钨砍刀
toolheadChromeSledgehammerRH,工具头：铬质大锤
toolheadTungstenSledgehammerRH,工具头：钨质大锤


UI_Menu-JT,--------------------------------------------------------------------
lblDumpInventory,藏匿库存
lblDumpMatchingInventory,将物品与库存相匹配
lblDumpInfo,将鼠标悬停在插槽上，然后按 X 锁定或解锁插槽。任务物品无法锁定。重新启动时需要重新保存插槽。
xuiOptionsVideoRavenhearst,幽灵山庄
xuiOptionsVideoShowCrosshair,显示十字准线
xuiOptionsVideoShowCrosshairTooltip,显示十字准线。
xuiOptionsVideoShowActivationText,激活文本
xuiOptionsVideoShowActivationTextTooltip,激活文本。
xuiOptionsVideoShowOnScreenSprites,在屏幕上显示精灵
xuiOptionsVideoShowShowOnScreenSpritesTooltip,在屏幕上显示精灵。
xuiOptionsVideoShowBuriedTreasureHelper,显示埋藏的宝藏助手
xuiOptionsVideoShowBuriedTreasureHelperTooltip,显示埋藏的宝藏助手。
xuiOptionsVideoUseCustomFont,使用自定义字体
xuiOptionsVideoForceHighResTextures,强制高分辨率纹理
xuiOptionsVideoRememberQuantity,记住材质
xuiCrosshairColorFor,十字准线颜色
xuiOptionsVideoZ2,西里翁 Z2 用户界面
xuiZ2MainLineColor,主线颜色
xuiOptionsVideoZ2MainLineOpacity,主线不透明度
xuiOptionsVideoZ2CompassWithLetters,在指南针上显示字母
xuiDefaultZ2Settings,重置 Z2 设置
xuiZ2Warning,注意：按下“后退”按钮后，在加载游戏时重新加载 UI 大约需要 5 - 10 秒。
xuiRavenhearst,幽灵山庄
goMaxSpawnedZombies,最大生成丧尸
goMaxEntitiesSpawnedPerPlayer,尸潮规模
goHordeZombiesSpawnedPerPlayer,改进的尸潮规模
goHordeZombiesSpawnedPerPlayerDesc,控制每个玩家触发尸潮规模大小。
goCityZombieMultiplier,城市丧尸乘数
goCityZombieMultiplierDesc,在引用中生成多少额外 zed 的乘数。对于每个 POI X，将生成额外的丧尸，即如果 2 个 POI 且乘数设置为 5，它将生成 10 个丧尸。
goHeadShotOnly,仅爆头
goHeadShotOnlyDesc,只有爆头才能对丧尸造成伤害。
goShowFetchItemOnCompass,在指南针上显示过滤项
goShowFetchItemOnCompassDesc,在指南针上显示过滤项。
goShowFetchDistanceIndicator,显示获取距离指示器
goShowFetchDistanceIndicatorDesc,显示获取距离指示器。
goZombieRage,丧尸之怒
goZombieRageDesc,丧尸之怒。
goZombieRageOn,开启
goZombieRageOff,关闭
goSightRange,丧尸感知范围
goSightRangeDesc,将 X 米添加到丧尸视线范围。
goSightRange0,+0 米
goSightRange10,+10 米
goSightRange20,+20 米
goSightRange30,+30 米
goSightRange40,+40 米
goSightRange50,+50 米
goSightRange75,+75 米
goSightRange100,+100 米
goSightRange150,+150 米
goSightRange200,+200 米
goWanderingHordeFrequency,尸潮频率
goWanderingHordeFrequencyDesc,尸潮频率。
goWanderingHordeFrequency1,12 - 24 小时
goWanderingHordeFrequency2,10 - 22 小时
goWanderingHordeFrequency3,8 - 20 小时
goWanderingHordeFrequency4,6 - 18 小时
goWanderingHordeFrequency5,4 - 16 小时
goWanderingHordeFrequency6,2 - 14 小时
goWanderingHordeMultiplier,尸潮丧尸乘数
goWanderingHordeMultiplierDesc,增加每个尸潮生成的丧尸数量。
goWanderingHordeMultiplier1,1倍
goWanderingHordeMultiplier2,2倍
goWanderingHordeMultiplier3,3倍
xuiOptionsVideoOptionalUI,可选 UI
xuiOptionalUIWarning,注意：游戏需要完全重启才能使 UI 更改生效。
xuiOptionsVideoShowXPPopUp,显示 XP 弹出窗口
xuiOptionsVideoShowXPPopUpTooltip,显示 XP 弹出窗口。
xuiOptionsVideoShowZombieHealthBar,显示丧尸血量
xuiOptionsVideoShowZombieHealthBarTooltip,显示丧尸血量
xuiRHCredits,[E6A31F]幽灵山庄制作组[-]
xuiTFPCredits,七日杀制作组
goWellPermaDeath,健康永久死亡
goWellPermaDeathDesc,打开或关闭健康永久死亡。健康没有下限。当它达到 0 时，就会永久死亡
xuiOptionsVideoUseCustomFontTooltip,启用或禁用我们的自定义字体。
xuiOptionsVideoForceHighResTexturesTooltip,覆盖 7 Days To Die 的默认纹理内存管理，并强制始终加载更高分辨率的纹理。
xuiOptionsVideoRememberQuantityTooltip,选择记住最后制作的物品数量或始终重置为 1。


VanillaLocalizationChanges-JT,--------------------------------------------------------------------
tutorialTipQuest01,最一开始疫情本应该被控制住，我们以为已经控制住了，但它还是一个州接一个州地传播。自以为是的政客们反应迟钝，忙于微笑，可惜镜头上的微笑无法帮助我们生存。\n当政府反应过来开始接触马卡辛制药公司准备采取措施时，一切都已经太晚了。
tutorialTipQuest01_title,一切都始于咳嗽
tutorialTipQuest02,当总统聚集起全国各地的支持者时，病毒开始大范围传播给每个人。每一个灵魂都受到感染。马卡辛制药公司开始变得愈发贪婪，公司宣称的疫苗从未上市，最终导致数百万人死亡。\n\n我们就是世界仅存的幸存者，找到我们，我们的网络遍布全球。我们相信马卡辛的治疗方法就在某处。仍然还有希望。
tutorialTipQuest02_title,他们有罪
uiLoadCreatingPlayer,正在唤醒玩家
uiLoadCreatingWorld,正在复活丧尸
uiLoadDownloadingWorld,正在下载世界: {0:P0}
uiLoadDownloadingWorldEstimate,正在下载世界: {0:P0}\n(预计 {1}:{2:00})
uiLoadDownloadingWorldWait,等待服务器发送世界信息。。。
uiLoadLoadingXml,正在加载 幽灵山庄 MOD \n版本：RHv21.2b37-9.2.2
uiLoadStartingGame,准备开始游戏
uiLoadWaitingForServer,等待服务器信息...
quest_WhiteRiverCitizen,孤独的世界景象
quest_WhiteRiverCitizen1,"孤独的世界景象 1/1"
quest_WhiteRiverCitizen1_description,很高兴你成功了，但要想生存下去，需要的远不止这些。\n\n还有很多工作要做，总统给自己注射了唯一已知的治疗这种病毒的疫苗。不幸的是，当他在飞行途中从空军一号上掉下来时，治愈方法就和他一起消失了。\n\n也许有人知道结束这一切方法。注意！
quest_WhiteRiverCitizen1_subtitle,讨债的旅程
perkPackMuleRank1Desc,杂乱无章
perkPackMuleRank1LongDesc,谁有时间把东西收纳的整整齐齐？在不受阻碍的情况下再携带两件物品。
perkPackMuleRank2Desc,女士包包
perkPackMuleRank2LongDesc,虽然杂乱，但你知道它肯定在那。在不受阻碍的情况下再携带两件物品。
perkPackMuleRank3Desc,整整齐齐
perkPackMuleRank3LongDesc,背包里的所有东西你都清楚。在不受阻碍的情况下再携带两件物品。
perkPackMuleRank4Desc,井然有序
perkPackMuleRank4LongDesc,东西被你规整的像是在军队。再携带两件物品而不受阻碍。
perkPackMuleRank5Desc,驮骡背包
perkPackMuleRank5LongDesc,不需要炫耀，你要么是骡子，要么是强人。再携带两件物品而不受阻碍。
perkPackMuleRank6Desc,存储学徒
perkPackMuleRank6LongDesc,谁有时间把东西收纳的整整齐齐？在不受阻碍的情况下再携带四件物品。
perkPackMuleRank7Desc,打包专员
perkPackMuleRank7LongDesc,虽然杂乱，但你知道它肯定在那。在不受阻碍的情况下再携带四件物品。
perkPackMuleRank8Desc,管理专家
perkPackMuleRank8LongDesc,背包里的所有东西你都清楚。在不受阻碍的情况下再携带两件物品。
perkPackMuleRank9Desc,收纳大师
perkPackMuleRank9LongDesc,东西被你规整的像是在军队。再携带两件物品而不受阻碍。
perkPackMuleRank10Desc,囤积狂人
perkPackMuleRank10LongDesc,不需要炫耀，你要么是骡子，要么是强人。再携带两件物品而不受阻碍。
perkPackMuleDesc,携带太多物品会让你感到沉重。找到背包，解锁库存中的其他位置。
farmingTip,用空手或使用任何工具收割庄稼。\n在你购买了“生于土地”的技能或找到一张设计图后，你可以通过收获的作物来制作种子。\n使用辅助动作在农场上耕种农田并埋下种子，通过获得更多的技能来提高收获产量。
traderTip,商人会出现在游戏世界中的白河定居点，其标志是一面旗帜和一块叛徒乔尔的告示牌。\n物品可以用公爵币买卖。当前你持有的现金总额会显示在你物品栏上方。\n商人会更新更新售卖的物品。\n他们还有一个秘密储藏箱，里面有一些只有你能看到的物品。有些物品只能以捆绑包的形式购买或出售。\n商人们在黎明和黄昏之间营业。\n购买并提升巧舌如簧技能，以提升在商人处购买和出售的收益。\n商人还可以给你发布任务。
meleeWpnKnucklesT0LeatherKnucklesDesc,这款皮革绑带可保护你的手部，并给你的挥拳增加重量。\n\n可用皮革修理。\n可分解为皮革。
meleeWpnKnucklesT3SteelKnucklesDesc,可保护你的手部，并给你的挥拳增加重量。这些刀片也可用于解剖动物。\n\n可用维修工具修理。\n可分解为钢质拳套零件
meleeToolAxeT2SteelAxeDesc,钢斧斧刃经久耐用，非常适合伐木。\n\n可用维修工具修理。\n可分解为钢制工具零件
meleeWpnSpearT3SteelSpearDesc,长矛比其他武器的攻击范围更大。\n\n可用维修工具修理。\n可分解为钢矛零件
gunBotT2JunkTurretSchematic,机器人炮塔设计图
meleeToolSalvageT1WrenchDesc,非常适合拆卸汽车、空调等机械设备。对于更复杂的车辆零件，需要使用撬棍。\n\n使用维修工具包进行修理。\n可分解为铁
meleeToolSalvageT2RatchetDesc,非常适合拆卸汽车、空调等机械设备。对于更复杂的车辆零件，需要使用撬棍。\n\n使用高级维修工具进行修理。\n可分解为铁
meleeToolSalvageT3ImpactDriverDesc,非常适合拆卸汽车、空调等机械设备。对于更复杂的车辆零件，需要使用撬棍。\n\n可用高级维修工具修理。\n可分解为回收工具零件
armorClothGroupDesc,轻甲会让你有点麻烦，并提供一些轻微保护以防受到伤害。\n它不能保护你免受天气的影响。\n\n使用布制护甲维修工具进行修理。\n可分解为布。
armorIronGroupDesc,厚重的护甲会减慢你的移动速度，但会很好地保护你免受伤害。\n它不能保护你免受天气的影响。\\n\n使用铁甲维修工具进行修理。\n可分解为铁
armorLeatherGroupDesc,轻甲会让你有点麻烦，并提供一些轻微保护以防受到伤害。\n它不能保护你免受天气的影响。\n\n使用皮制护甲维修工具进行修理。\n可分解为皮革。
armorMilitaryGroupDesc,轻甲会让你有点麻烦，并提供一些轻微保护以防受到伤害。\n它不能保护你免受天气的影响。\n\n使用军用护甲维修工具进行修理。\n分解军用护甲零件。
armorScrapGroupDesc,厚重的护甲会减慢你的移动速度，但会很好地保护你免受伤害。\n它不能保护你免受天气的影响。\n\n使用垃圾护甲维修工具进行修理。\n可分解为铁
armorSteelGroupDesc,厚重的护甲会减慢你的移动速度，但会很好地保护你免受伤害。\n它不能保护你免受天气的影响。\n\n使用钢制护甲维修工具进行修理。\n可分解为钢制护甲零件。
ironDoor1_v1Desc,按住[主要动作]可将其锁定或设置组合。[辅助动作]可以使用废铁和施工工具进行升级和维修。使用特制的避难所大门升级到避难所大门。
meleeToolAxeT2SteelAxe,钢斧
gunBowT1WoodenBowDesc,适合狩猎丧尸。使用箭作为弹药。\n按住换弹可以切换弹药。\n\n使用维修工具进行修理。\n可分解为铁
treePlant02,"= 植物盆栽 = 随机助手"
ammo44MagnumBulletBallDesc,.44马格南弹药，枪支弹药。可通过工作台制作获得。
ammo762mmBulletBallDesc,常规7.62马格南弹药，枪支弹药。可通过工作台制作获得。
ammo9mmBulletBallDesc,常规9毫米弹药，枪支弹药。可通过工作台制作获得。
buffStatusHungry02Desc,你很饿。饥饿过渡会导致死亡。\n你的最大耐力降低{cvar($buffStatusHungryBlockage:0.0)}。\n\n你的移动速度降低10%，耐力恢复10%。
buffStatusHungry03Desc,你快饿死了。快去找点吃的。\n你的最大耐力降低{cvar($buffStatusHungryBlockage:0.0)}。\n\n你的移动速度降低10%，耐力恢复10%。\n所有属性减少1点。
cntStorageGenericSignedDesc,一个很大的可上锁的板条箱，可以在上面写字。
miningTip,除油页岩外，所有矿石普遍存在于任何生态环境中，并且可以在任何深度找到。包括铁、铅、煤和硝酸盐。\n而在沙漠之中，你可以找到油页岩，但找不到煤。\n\n在矿脉离地表较近的地方通常可以发现矿体堆积。要想找到矿脉，要向下直挖，不要横着挖。\n粘土几乎到处都可以挖出来。
thrownAmmoPipeBombDesc,使用火药、管子和植物纤维制作管状炸弹。\n使用辅助动作来点燃，主要动作来投掷。
gunRifleT1HuntingRifleDesc,普通农民使用的猎枪。\n使用5.56毫米弹药\n可用枪支维修工具修理\n可分解为步枪零件
gunRifleT2LeverActionRifleDesc,如果你想百发百中，它是你的不二选择。\n使用5.56毫米弹药\n可用枪支维修工具修理\n可分解为步枪零件
gunHandgunT3DesertVultureDesc,这是把重型手枪。\n使用.45口径的弹药\n可用维修工具修理\n可分解为手枪零件
resourceSnowBallDesc,你知道该怎么做吧！当然是把它放在篝火上，变成上等饮用水啦。
perkArtOfMiningPalletsDesc,你可以将矿石等基础资源堆叠起来。
perkArtOfMiningPalletsLongDesc,过多的矿石会拖累你的速度吗？\n你能将矿石、石头和木材等基础资源更为紧凑地堆叠在一起，这样会更方便携带。
gunShotgunT0BlunderbussDesc,这是一把原始的前膛枪，主要由锻铁制成。超短距离攻击出色。\n\n可用短铁管修理。\n可分解为废铁。
attAgilityDesc,敏捷反映了你的运动能力。
attFortitudeDesc,强健反映了你的物理抗性。
vehiclePlaceableBicycleDesc,使用辅助动作，将交通工具以整体的形式放到世界中。\n\n从零开始制作它时需要一张工作台，其他夺得的部分装配时不需要使用工作台。
vehiclePlaceableGroupDesc,使用辅助动作，将交通工具以整体的形式放到世界中。\n\n制作它时需要一张工作台。
cntStoveModernVer2Open,现代炉子 打开
cntStoveOldVer2Open,旧炉子-打开
perkRangersCompleteDesc,大量制作箭与弩。,批量製作箭矢。
perkRangersCompleteLongDesc,大量制作所有类型的箭与弩。,批量製作各類箭矢。
perkRangersCompleteName,游侠箭术指南 - 完成
gunBowT3CompoundBowDesc,"复合弓可造成更多伤害，箭矢在空中飞行路线更直，所以更加容易瞄准。\n\n可用维修工具修理\n可分解为铁"
ObjectiveZombieKill_keyword,击杀：
craftingBladesDesc,阅读[DECEA3]刀剑客[-]可以提高刀剑的制作品质。\n提升[DECEA3]深度刀伤[-]的战利品几率
craftingBowsDesc,阅读[DECEA3]猎手之弓[-]可以提高弓箭的制作品质。\n提升[DECEA3]弓术[-]的战利品几率
craftingClubsDesc,阅读[DECEA3]打击高手[-]可以提高棍棒的制作品质。\n提升[DECEA3]击球手佩特[-]的战利品几率
craftingHandgunsDesc,阅读[DECEA3]手枪弹匣[-]可以提高手枪的制作品质。\n提升[DECEA3]枪手[-]的战利品几率
craftingHarvestingToolsDesc,阅读[DECEA3]工具摘要[-]可以提高收集工具的制作品质。\n提升[DECEA3]矿业69族[-]的战利品几率
craftingKnucklesDesc,阅读[DECEA3]愤怒之拳[-]杂志可以提高拳套的制作品质。\n提升[DECEA3]搏斗家[-]的战利品几率
craftingMachineGunsDesc,阅读[DECEA3]战备竞赛[-]可以提高机枪的制作品质。\n提升[DECEA3]机枪射手[-]的战利品几率
craftingRiflesDesc,阅读[DECEA3]步枪世界[-]可以提高步枪的制作品质。\n提升[DECEA3]死神之眼[-]的战利品几率
craftingSalvageToolsDesc,阅读[DECEA3]趣味分解[-]杂志可以提高废旧工具的制作品质。\n提升[DECEA3]拾荒行动[-]的战利品几率
craftingShotgunsDesc,阅读[DECEA3]霰弹枪周刊[-]可以提高霰弹枪的制作品质。\n提升[DECEA3]喷子[-]的战利品几率
craftingSledgehammersDesc,阅读[DECEA3]锤行天下[-]可以提高大锤的制作品质。\n提升[DECEA3]头骨粉碎者[-]的战利品几率
craftingSpearsDesc,阅读[DECEA3]尖锐之棍[-]可以提高长矛的制作品质。\n提升[DECEA3]长矛大师[-]的战利品几率
perkAdvancedEngineeringRank3LongDesc,你对工坊了如指掌，几乎可以制作出心中所想的一切！\n电力陷阱击杀给予45%经验值。\n所有锻造炉配方的成本减少10%，制作锻钢与电力装置的成本减少15%。
perkAdvancedEngineeringRank4LongDesc,各种神奇的发明使你成为了末日时代的达芬奇！\n电力陷阱击杀给予60%经验值。\n所有锻造炉配方的成本减少15%，制作锻钢与电力装置的成本减少25%。
perkAdvancedEngineeringRank5LongDesc,你已成为高级工程师，足以让麦克戴弗嫉妒得眼睛发绿。\n电力陷阱击杀给予75%经验值。\n所有锻造炉配方的成本减少20%，制作锻钢与电力装置的成本减少35%。
electricianT2,第2级：传感器
medicalT2-2,第2级：草药抗生素
perkLivingOffTheLandRank1Desc,收集者
perkLivingOffTheLandRank1LongDesc,野生或种植作物的收获加倍。\n小块农田制作花费减少30%。
perkLivingOffTheLandRank2LongDesc,50%的几率收获1份额外作物。\n小块农田制作花费减少50%。
perkLivingOffTheLandRank3LongDesc,野生或种植作物的收获增加2倍。
quest_BasicSurvival2_description,制作一把石斧，用来自卫并收集制作原材料。攻击草、石头或木头物品来收集原材料。你也可以看向小石子并使用“拾取”动作，拾取小石子。一旦你拥有了此类材料，打开背包然后在“制作”窗口的“基础”栏中找到石斧。制作一把石斧。


VehicleParts-JT,--------------------------------------------------------------------
resourceCrankShaftRH,曲轴
resourceCrankShaftRHDesc,车辆零件。这可用于制造车辆。
resourcePistonRH,活塞
resourcePistonRHDesc,车辆零件。这可用于制造车辆。
resourceSparkPlugRH,火花塞
resourceSparkPlugRHDesc,车辆零件。这可用于制造车辆。
vehicleAlternatorRH,交流发电机
vehicleAlternatorRHDesc,车辆零件。这可用于制造车辆。
vehicleCarburetorRH,汽化器
vehicleCarburetorRHDesc,车辆零件。这可用于制造车辆。
vehicleTransmissionRH,传输
vehicleTransmissionRHDesc,车辆零件。这可用于制造车辆。
vehicleBicycleTireRH,自行车轮胎
vehicleBicycleWheelsRH,自行车车轮
carPartDesc,用于车辆装配的车辆零件。
resourceRubberStripsRH,橡胶条
resourceRubberStripsRHDesc,从轮胎上收获的橡胶碎片。
resourceTreeSapRH,树液
resourceTreeSapRHDesc,从树上获得的汁液可用于烹饪成橡胶。它在蜂蜜糖浆碗中也非常重要，可以减少感染。
vehicleGyroBladesRH,旋翼机叶片
vehicleHelicopterBladesRH,直升机叶片
vehiclePropellorRH,螺旋桨
vehicleTireRimRH,轮胎轮辋
highPoweredEngineRH,大功率发动机
highPoweredEngineRHDesc,只有特制的引擎才能为你在末日中需要的车辆类型提供动力。


VendingMachines-JT,--------------------------------------------------------------------
cntCustomVendingRandomLootHelperRH,#NAME?
cntVintageVendingMachineRH,老式自动售货机
cntArcadeMachineRH,街机
cntATMRH,自动柜员机
cntGumballMachineRH,口香糖机
cntSlotMachineRandomLootHelperRH,#NAME?
casinoCoinRH,赌场筹码
casinoCoinRHDesc,赌场筹码可以可以在老虎机上兑换，但真正的价值是找到一个独臂强盗并用它来测试你的运气！
slotMachine01RHDesc,投入 25 个筹码
slotMachine01FullRHDesc,大吉大利，今晚吃鸡！
slotMachine02FullRHDesc,大吉大利，今晚吃鸡！
slotMachine03FullRHDesc,大吉大利，今晚吃鸡！
slotMachine01FullRH,大吉大利，今晚吃鸡！
slotMachine02FullRH,大吉大利，今晚吃鸡！
slotMachine03FullRH,大吉大利，今晚吃鸡！
slotMachine02RH,老虎机 （100）
slotMachine01RH,老虎机 （25）
slotMachine03RH,老虎机 （500）
slotMachine02RHDesc,投入 100 个筹码
slotMachine03RHDesc,投入 500 个筹码
